,Reaction_ID,forward,reverse
R_EX_etha_e,R_EX_etha_e,1381.3096796365867,1381.3096796364232
R_2AGPEAT180,R_2AGPEAT180,282.5642794039208,282.5642794036559
R_2AGPEAT181,R_2AGPEAT181,282.5642794039519,282.5642794036246
R_EX_tungs_e,R_EX_tungs_e,1381.309679636482,1381.309679636527
R_EX_tym_e,R_EX_tym_e,1381.30967963648,1381.3096796365292
R_2AGPG120tipp,R_2AGPG120tipp,129.32644648116178,129.32644648068504
R_EX_ethso3_e,R_EX_ethso3_e,1381.3096796364812,1381.3096796365269
R_2AGPG140tipp,R_2AGPG140tipp,129.3264464811618,129.32644648068495
R_2AGPG141tipp,R_2AGPG141tipp,129.3264464811776,129.3264464806692
R_2AGPG160tipp,R_2AGPG160tipp,129.32644648107507,129.32644648077172
R_2AGPG161tipp,R_2AGPG161tipp,129.32644648107873,129.326446480768
R_EX_tyr__L_e,R_EX_tyr__L_e,1381.309679636472,1381.3096796365364
R_EX_tyrp_e,R_EX_tyrp_e,1381.3096796364794,1381.3096796365294
R_EX_uacgam_e,R_EX_uacgam_e,1381.3096796364814,1381.3096796365273
R_EX_udpacgal_e,R_EX_udpacgal_e,1381.3096796364816,1381.3096796365287
R_EX_udpg_e,R_EX_udpg_e,1381.3096796364805,1381.3096796365278
R_2AGPG180tipp,R_2AGPG180tipp,129.32644648118995,129.32644648065684
R_2AGPG181tipp,R_2AGPG181tipp,129.32644648107882,129.32644648076803
R_2AGPGAT120,R_2AGPGAT120,282.56427940391836,282.56427940365813
R_EX_udpgal_e,R_EX_udpgal_e,1381.3096796364814,1381.3096796365278
R_EX_etoh_e,R_EX_etoh_e,1381.4467835921291,1381.172589287988
R_EX_udpglcur_e,R_EX_udpglcur_e,1381.3096796364812,1381.3096796365276
R_2AGPGAT140,R_2AGPGAT140,282.5642794039183,282.56427940365813
R_2AGPGAT141,R_2AGPGAT141,282.5642794039227,282.564279403654
